"obj_num","name_1","name_2","preset_amt_1","preset_amt_2","preset_amt_3","preset_amt_4","preset_amt_5","preset_amt_6","preset_amt_7","preset_amt_8","preset_amt_9","preset_amt_10","slu_priority","mi_slu_name_1","mi_slu_name_2","mi_slu_name_3","mi_slu_name_4","mi_slu_name_5","mi_slu_name_6","mi_slu_name_7","mi_slu_name_8","mlvl_class_name","prn_def_class_name","class_def_name","maj_grp_name","fam_grp_name","mi_grp_name","cond_grp_mem_name","cond_req_name","cond_allowed_name","nlu_grp","nlu_num","key_num","cost_1","cost_2","cost_3","cost_4","cost_5","cost_6","cost_7","cost_8","cost_9","cost_10"
"265","DAIRY ALLERGY","DAIRY ALLRGY","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN RED","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"266","SURF TURF","SURF & TURF","32","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","STEAKS, CHOPS & OTHER ENTREES","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"267","SEAFOOD DUO","SEAFOOD DUO","30","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"268","VEG DREAM","VEG ","55","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","MC APP CHOICE","FOOD MODS","","","","","","","","","","","","",""
"269","BEEF","BEEF","55","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","MC APP CHOICE","FOOD MODS","","","","","","","","","","","","",""
"270","STEAMED","","","","","","","","","","","","","OTHER MODS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN RED","PRICED CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"271","BUTTERFISH","","41","","","","","","","","","","","","","","","","","","","All Levels","CHECK ONLY","FOOD ITEM","RETAIL","MIXED DRINKS","All Items","","","","","","","","","","","","","","","",""
"272","DAIRY ALLERGY","DAIRY ALLERG","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN RED","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"273","!FIRE COURSE 1!","","","","","","","","","","","","","","","","","","","","","All Levels","KITCHEN RED","FOOD ITEM","FOOD","FOOD PREP","","","","","","","","","","","","","","","","",""
"274","RICE","","0","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD PREP","FOOD","SEAFOOD","All Items","RICE/NOODLE","","FOOD MODS","","","","","","","","","","","","",""
"275","NOODLES","","0","","","","","","","","","","","","","","","","","","","All Levels","**NO ORDER OUTPUT**","FOOD PREP","FOOD","PASTA","All Items","COND LIMIT 1","","FOOD MODS","","","","","","","","","","","","",""
"276","DUCK CONFIT","","0","","","","","","","","","","","","","","","","","","","All Levels","**NO ORDER OUTPUT**","FOOD PREP","FOOD","SEAFOOD","All Items","COND LIMIT 2","","FOOD MODS","","","","","","","","","","","","",""
"277","AS APPETIZER","AS APPETIZER","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN RED","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"278","BLACK COD","","55","","","","","","","","","","","","","","","","","","","All Levels","**NO ORDER OUTPUT**","FOOD PREP","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"279","COND LIMIT 4","","55","","","","","","","","","","","","","","","","","","","All Levels","**NO ORDER OUTPUT**","FOOD PREP","FOOD","SEAFOOD","All Items","COND LIMIT 4","","FOOD MODS","","","","","","","","","","","","",""
"280","COND LIM MT","","55","","","","","","","","","","","","","","","","","","","All Levels","**NO ORDER OUTPUT**","FOOD PREP","FOOD","SEAFOOD","All Items","COND LIM MT","","FOOD MODS","","","","","","","","","","","","",""
"281","BOWL","BOWL","","","","","","","","","","","","OTHER MODS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN RED","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","BOWL/CUP","","","","","","","","","","","","","","",""
"282","CUP","CUP","","","","","","","","","","","","OTHER MODS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN RED","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","BOWL/CUP","","","","","","","","","","","","","","",""
"283","SHARE","","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN ONLY","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"284","LADY","","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN ONLY","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"285","CANDLE","","","","","","","","","","","","","","","","","","","","","All Levels","KITCHEN ONLY","FOOD ITEM","FOOD","SEAFOOD","All Items","","MC APP CHOICE","FOOD MODS","","","","","","","","","","","","",""
"286","IN SANDWICH","","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN ONLY","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"287","D'ANU GLS","D'ANU GLS","11","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","FOOD","SEAFOOD","","","","","","","","","","","","","","","","",""
"288","POCO COLLINA GLS","POCO GLS","14","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","OPEN LIQUOR","WINE","WINE - GLASS","All Items","","BAR MODS","","","","","","","","","","","","","",""
"289","FLEUR DE LIS GLS","FLEUR DE LIS","13","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","OPEN LIQUOR","FOOD","SEAFOOD","All Items","","MC APP CHOICE","FOOD MODS","","","","","","","","","","","","",""
"290","BIRTHDAY","","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN ONLY","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"291","CIOPPINO","CIOPPINO","30","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"292","TYEE GLS","TYEE GLS","9","","","","","","","","","","","","","","","","","","","All Levels","CHECK/BAR","WINE","FOOD","SEAFOOD","","","","","","","","","","","","","","","","",""
"293","CANDLE","CANDLE","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN ONLY","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"294","IN SANDWICH","IN SANDWICH","","","","","","","","","","","","ADDS","FOOD MODS ALL","","","","","","","All Levels","KITCHEN ONLY","NO CHARGE CONDIMENT","FOOD","FOOD PREP","All Items","LUNCH/DINNER FOOD","","","","","","","","","","","","","","",""
"301","S & P SHAKERS","","24.95","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"302","COOKBOOK","","27.95","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"303","BREAD LOAF","","7.5","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK/PREP","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"304","OLIVE OIL","OLIVE OIL","21","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"305","ONA CAP","","25","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"306","MENS SHIRT","","20","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"307","WOMENS SHIRT","","22","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"308","CAKE CUTTING","","2.5","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","FOOD ITEM","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"309","GROWLER BEER","","7","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","LIQUOR","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"310","MALBEC","","25","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"311","PINOT NOIR","","33","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"313","PETIT SYRAH","","39","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"314","MISTELLE","","28","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"315","VIONGIER","","22","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"316","PINOT GRIS","","23","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"317","SAUV BKANC","","22","","","","","","","","","","","OPEN ITEMS","","","","","","","","All Levels","CHECK ONLY","RETAIL","RETAIL","RETAIL","All Items","","","","","","","","","","","","","","","",""
"701","1 GLASS","","","","","","","","","","","","1","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"702","2 GLASSES","","","","","","","","","","","","2","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"703","3 GLASSES","","","","","","","","","","","","3","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"704","4 GLASSES","","","","","","","","","","","","4","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"705","5 GLASSES","","","","","","","","","","","","5","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"706","6 GLASSES","","","","","","","","","","","","6","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"707","7 GLASSES","","","","","","","","","","","","7","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"708","8 GLASSES","","","","","","","","","","","","8","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"709","9 GLASSES","","","","","","","","","","","","9","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"710","10 GLASSES","","","","","","","","","","","","10","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"711","11 GLASSES","","","","","","","","","","","","11","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"712","12 GLASSES","","","","","","","","","","","","12","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"713","13 GLASSES","","","","","","","","","","","","13","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"714","14 GLASSES","","","","","","","","","","","","14","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"715","15 GLASSES","","","","","","","","","","","","15","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"716","16 GLASSES","","","","","","","","","","","","16","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"717","17 GLASSES","","","","","","","","","","","","17","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"718","18 GLASSES","","","","","","","","","","","","18","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"719","19 GLASSES","","","","","","","","","","","","19","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"720","20 GLASSES","","","","","","","","","","","","20","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"799","0 GLASSES","","","","","","","","","","","","1","","","","","","","","","All Levels","BAR ONLY","NO CHARGE CONDIMENT","WINE","MODS","All Items","WINE GLASS #","","","","","","","","","","","","","","",""
"1002","STEAK SPCL DINN","STEAK SPCL D","45","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","MEAT TEMP","FOOD MODS","","","","","","","","","","","","",""
"1003","TERRINE","RISOTTO","42","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","APP CHOICE","FOOD MODS","","","","","","","","","","","","",""
"1004","PANCIT","PANCIT","6","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1005","PERCH DIP ","PERCH DIP ","10","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1006","DEVILED EGGS","DEVILED EGGS","9","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SANDWICHES & SUCH","All Items","","LUNCH SIDE","FOOD MODS","1","61","","","","","","","","","","",""
"1007","EMPANADA","EMPANADA","5","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1008","AU GRAUTIN ","AU GRAUTIN","3","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1009","POTSTCKR STM","POTSTCKR STM","6","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","APPETIZERS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1010","SHRIMP TOST","SHRIMP TOST","3","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1011","JAGERSHNITZ","JAGERSHNITZ","23","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1012","CRAB COCKTAIL","CRAB CKTL","14","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","","","","FOOD MODS","","","","","","","","","","","","",""
"1013","CAULIFLOWER","CAULIFLOWERE","3","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1014","SEAFOOD POLENTA","SEAFOOD PLNT","28","","","","","","","","","","","SPECIALS","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SOUPS & STARTER SALADS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1015","CRAB LOUIE","CRAB LOUIE","20","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SOUPS & STARTER SALADS","All Items","","","","","","","","","","","","","","","",""
"1016","OYSTER SHELL","OYST SHELL","2","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","SEAFOOD","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1017","SHORTCAKE","SHORTCAKE","9","","","","","","","","","","","DESSERTS","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","DESSERTS","All Items","","","FOOD MODS","1","84","","","","","","","","","","",""
"1018","FLAT IRON STK","FLAT IRON ST","26","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","MEAT TEMP","FOOD MODS","","","","","","","","","","","","",""
"1019","PINE ROLL","PINE ROLL","8","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
"1020","BARRATA","BARRATA","12","","","","","","","","","","","","","","","","","","","All Levels","CHECK/KITCHEN","FOOD ITEM","FOOD","MIXED DRINKS","All Items","","","FOOD MODS","","","","","","","","","","","","",""
